time,size
0.0,0.0
1.0,0.672
2.0,0.0
3.0,0.48
4.0,0.288
5.0,0.48
6.0,0.864
7.0,1.568
8.0,0.0
9.0,1.28
10.0,0.768
11.0,1.408
12.0,0.0
13.0,2.048
14.0,1.536
15.0,0.512
16.0,1.664
17.0,1.28
18.0,0.768
19.0,2.816
20.0,1.536
21.0,4.48
22.0,3.072
23.0,2.048
24.0,3.072
25.0,2.816
26.0,3.2
27.0,4.352
28.0,3.072
29.0,6.656
30.0,4.608
31.0,8.32
32.0,6.144
33.0,4.352
34.0,5.376
35.0,7.424
36.0,7.808
37.0,8.192
38.0,7.68
39.0,7.424
40.0,6.912
41.0,7.552
42.0,6.912
43.0,7.424
44.0,7.68
45.0,8.192
46.0,8.576
47.0,8.192
48.0,7.68
49.0,8.192
50.0,7.68
51.0,9.088
52.0,7.68
53.0,8.192
54.0,7.68
55.0,8.192
56.0,8.576
57.0,8.192
58.0,7.68
59.0,8.192
60.0,6.912
61.0,9.088
62.0,7.68
63.0,8.192
64.0,7.68
65.0,8.192
66.0,8.576
67.0,8.192
68.0,7.68
69.0,8.192
70.0,7.68
71.0,9.088
72.0,7.68
73.0,8.192
74.0,7.68
75.0,8.192
76.0,8.576
77.0,1.28
78.0,0.0
79.0,7.424
80.0,7.68
81.0,9.024
82.0,0.0
83.0,0.512
84.0,0.0
85.0,0.512
86.0,0.448
87.0,6.656
88.0,5.376
89.0,5.888
90.0,5.376
91.0,9.088
92.0,3.072
93.0,5.12
94.0,5.376
95.0,5.12
96.0,7.04
97.0,5.12
98.0,3.84
99.0,6.656
100.0,3.072
101.0,4.032
102.0,4.608
103.0,1.28
104.0,1.536
105.0,2.048
106.0,0.896
107.0,1.28
108.0,0.0
109.0,1.28
110.0,0.768
111.0,1.408
112.0,0.0
113.0,0.512
114.0,0.768
115.0,0.512
116.0,0.896
117.0,0.512
118.0,0.0
119.0,0.512
120.0,0.0
121.0,1.408
122.0,0.0
123.0,0.512
124.0,0.0
125.0,0.512
126.0,0.896
127.0,0.512
128.0,0.0
129.0,0.512
130.0,0.0
131.0,1.408
132.0,0.0
133.0,0.512
134.0,0.0
135.0,0.512
136.0,0.896
137.0,0.512
138.0,0.0
139.0,0.512
140.0,0.0
141.0,1.408
142.0,0.0
143.0,0.512
144.0,0.0
145.0,0.512
146.0,0.896
147.0,0.512
148.0,0.0
149.0,0.512
150.0,0.0
151.0,1.408
152.0,0.0
153.0,0.512
154.0,0.0
155.0,0.512
156.0,0.448
157.0,0.512
158.0,0.0
159.0,0.512
160.0,0.0
161.0,1.408
162.0,0.0
163.0,0.512
164.0,0.0
165.0,0.512
166.0,0.896
167.0,0.512
168.0,0.0
169.0,0.512
170.0,0.0
171.0,1.408
172.0,0.0
173.0,1.28
174.0,0.0
175.0,0.512
176.0,0.896
177.0,0.512
178.0,0.0
179.0,0.512
180.0,0.0
