0.0,0.0
1.0,200.0
2.0,0.0
3.0,200.0
4.0,200.0
5.0,200.0
6.0,0.0
7.0,78.26086956521738
8.0,0.0
9.0,200.0
10.0,0.0
11.0,200.0
12.0,0.0
13.0,200.0
14.0,0.0
15.0,200.0
16.0,0.0
17.0,200.0
18.0,0.0
19.0,200.0
20.0,0.0
21.0,200.0
22.0,0.0
23.0,200.0
24.0,0.0
25.0,214.28571428571428
26.0,0.0
27.0,214.28571428571428
28.0,0.0
29.0,214.28571428571428
30.0,0.0
31.0,84.8030018761726
32.0,109.12547528517112
33.0,109.15279878971256
34.0,109.12547528517112
35.0,109.68229954614219
36.0,110.19011406844108
37.0,109.15279878971256
38.0,109.12547528517112
39.0,109.15279878971256
40.0,109.12547528517112
41.0,110.7413010590015
42.0,109.12547528517112
43.0,109.68229954614219
44.0,109.12547528517112
45.0,109.68229954614219
46.0,110.19011406844108
47.0,109.68229954614219
48.0,109.12547528517112
49.0,109.68229954614219
50.0,109.12547528517112
51.0,110.7413010590015
52.0,109.12547528517112
53.0,108.54765506807867
54.0,109.12547528517112
55.0,108.24508320726171
56.0,109.27756653992395
57.0,109.68229954614219
58.0,108.21292775665401
59.0,108.24508320726171
60.0,104.56273764258555
61.0,109.83358547655067
62.0,108.21292775665401
63.0,109.68229954614219
64.0,109.12547528517112
65.0,106.42965204236006
66.0,107.45247148288975
67.0,106.95915279878969
68.0,104.56273764258555
69.0,105.52193645990921
70.0,105.47528517110267
71.0,107.48865355521937
72.0,103.65019011406844
73.0,103.3282904689864
74.0,103.65019011406844
75.0,101.89107413010589
76.0,103.8022813688213
77.0,102.42057488653555
78.0,103.65019011406844
79.0,104.23600605143722
80.0,104.56273764258555
81.0,104.38729198184566
82.0,100.91254752851711
83.0,100.90771558245083
84.0,101.82509505703423
85.0,100.98335854765506
86.0,101.06463878326997
87.0,100.6051437216339
88.0,100.91254752851711
89.0,100.6051437216339
90.0,100.0
91.0,103.47957639939487
92.0,100.0
93.0,102.42057488653555
94.0,100.0
95.0,100.6051437216339
96.0,101.06463878326997
97.0,100.6051437216339
98.0,100.0
99.0,100.6051437216339
100.0,100.0
101.0,101.13464447806354
102.0,100.0
103.0,100.6051437216339
104.0,100.0
105.0,100.6051437216339
106.0,101.06463878326997
107.0,100.6051437216339
108.0,100.0
109.0,100.6051437216339
110.0,100.0
111.0,101.13464447806354
112.0,100.0
113.0,100.6051437216339
114.0,100.0
115.0,100.6051437216339
116.0,101.06463878326997
117.0,100.07564296520424
118.0,100.0
119.0,100.6051437216339
120.0,100.0
121.0,101.66414523449319
122.0,100.0
123.0,100.6051437216339
124.0,100.0
125.0,100.6051437216339
126.0,101.06463878326997
127.0,100.6051437216339
128.0,100.0
129.0,100.07564296520424
130.0,100.0
131.0,101.13464447806354
132.0,100.53231939163499
133.0,100.6051437216339
134.0,100.0
135.0,100.07564296520424
136.0,101.06463878326997
137.0,100.6051437216339
138.0,100.0
139.0,100.6051437216339
140.0,100.0
141.0,101.66414523449319
142.0,100.0
143.0,100.07564296520424
144.0,100.0
145.0,100.6051437216339
146.0,101.06463878326997
147.0,100.07564296520424
148.0,100.0
149.0,100.6051437216339
150.0,100.0
151.0,101.13464447806354
152.0,100.0
153.0,100.07564296520424
154.0,100.0
155.0,100.6051437216339
156.0,101.06463878326997
157.0,100.6051437216339
158.0,100.0
159.0,100.6051437216339
160.0,100.0
161.0,101.66414523449319
162.0,100.0
163.0,100.07564296520424
164.0,100.0
165.0,100.6051437216339
166.0,101.06463878326997
167.0,100.6051437216339
168.0,100.0
169.0,100.6051437216339
170.0,100.0
171.0,101.66414523449319
172.0,100.0
173.0,100.07564296520424
174.0,100.0
175.0,100.6051437216339
176.0,101.06463878326997
177.0,100.6051437216339
178.0,100.0
179.0,100.6051437216339
180.0,111.11111111111111
181.0,414.28571428571433
183.0,214.28571428571428
185.0,214.28571428571428
187.0,200.0
189.0,214.28571428571428
191.0,214.28571428571428
193.0,414.28571428571433
195.0,214.28571428571428
197.0,214.28571428571428
199.0,200.0
201.0,214.28571428571428
203.0,214.28571428571428
205.0,414.28571428571433
207.0,214.28571428571428
209.0,214.28571428571428
211.0,200.0
213.0,214.28571428571428
215.0,214.28571428571428
217.0,414.28571428571433
219.0,214.28571428571428
221.0,214.28571428571428
223.0,100.0
225.0,314.2857142857143
227.0,214.28571428571428
229.0,414.28571428571433
231.0,214.28571428571428
233.0,214.28571428571428
235.0,200.0
237.0,214.28571428571428
239.0,214.28571428571428
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
