time,size
0.0,0.0
1.0,0.672
2.0,0.0
3.0,0.448
4.0,0.288
5.0,0.48
6.0,0.0
7.0,0.768
8.0,0.0
9.0,0.48
10.0,0.0
11.0,2.176
12.0,1.536
13.0,1.536
14.0,2.304
15.0,2.816
16.0,3.968
17.0,4.352
18.0,3.072
19.0,5.12
20.0,3.84
21.0,6.016
22.0,4.608
23.0,6.656
24.0,5.376
25.0,5.12
26.0,7.808
27.0,5.12
28.0,5.376
29.0,5.888
30.0,6.144
31.0,7.552
32.0,7.68
33.0,6.656
34.0,6.144
35.0,6.656
36.0,7.808
37.0,7.424
38.0,6.912
39.0,7.424
40.0,6.912
41.0,8.32
42.0,6.144
43.0,8.192
44.0,7.68
45.0,8.192
46.0,8.576
47.0,7.424
48.0,7.68
49.0,8.192
50.0,7.68
51.0,9.088
52.0,7.68
53.0,8.192
54.0,7.68
55.0,8.192
56.0,8.576
57.0,8.192
58.0,7.68
59.0,8.192
60.0,7.68
61.0,6.752
62.0,0.0
63.0,0.512
64.0,0.0
65.0,0.512
66.0,0.864
67.0,0.512
68.0,0.0
69.0,0.512
70.0,0.0
71.0,1.376
72.0,0.0
73.0,0.512
74.0,0.0
75.0,0.512
76.0,3.968
77.0,8.192
78.0,6.912
79.0,8.192
80.0,6.912
81.0,9.088
82.0,6.912
83.0,7.424
84.0,7.68
85.0,8.192
86.0,8.576
87.0,7.424
88.0,7.68
89.0,8.192
90.0,6.144
91.0,6.016
92.0,4.608
93.0,7.424
94.0,6.912
95.0,6.656
96.0,6.272
97.0,5.888
98.0,5.376
99.0,4.352
100.0,6.144
101.0,5.248
102.0,2.304
103.0,5.12
104.0,3.84
105.0,2.816
106.0,6.272
107.0,5.12
108.0,1.536
109.0,4.352
110.0,3.072
111.0,3.712
112.0,1.536
113.0,3.584
114.0,1.536
115.0,1.28
116.0,1.664
117.0,2.048
118.0,0.0
119.0,2.048
120.0,1.536
121.0,1.408
122.0,0.768
123.0,1.28
124.0,1.536
125.0,1.28
126.0,1.664
127.0,0.512
128.0,0.0
129.0,1.28
130.0,0.768
131.0,2.176
132.0,0.0
133.0,1.28
134.0,0.0
135.0,2.816
136.0,0.896
137.0,1.28
138.0,0.768
139.0,1.28
140.0,0.768
141.0,1.408
142.0,0.768
143.0,0.512
144.0,0.0
145.0,1.28
146.0,1.664
147.0,0.512
148.0,0.768
149.0,1.28
150.0,0.0
151.0,1.408
152.0,1.536
153.0,1.28
154.0,0.768
155.0,1.28
156.0,0.896
157.0,1.28
158.0,0.0
159.0,0.512
160.0,0.768
161.0,1.408
162.0,0.0
163.0,1.28
164.0,0.0
165.0,1.28
166.0,0.896
167.0,0.512
168.0,2.304
169.0,0.512
170.0,0.768
171.0,2.944
172.0,0.0
173.0,1.28
174.0,0.768
175.0,1.28
176.0,1.664
177.0,0.512
178.0,0.0
179.0,1.28
180.0,0.0
