109.0,89.25093632958801,109.0,85.44,109.0,76.256
110.0,89.18613413715147,110.0,84.928,110.0,75.744
111.0,100.0,111.0,85.568,111.0,85.568
112.0,89.18613413715147,112.0,84.928,112.0,75.744
113.0,99.10112359550561,113.0,85.44,113.0,84.672
114.0,89.18613413715147,114.0,84.928,114.0,75.744
115.0,100.0,115.0,84.672,115.0,84.672
116.0,89.24287856071963,116.0,85.376,116.0,76.192
117.0,100.0,117.0,85.12,117.0,85.12
118.0,100.0,118.0,84.16,118.0,84.16
119.0,89.25093632958801,119.0,85.44,119.0,76.256
120.0,100.0,120.0,84.16,120.0,84.16
121.0,99.4016454749439,121.0,85.568,121.0,85.056
122.0,100.0,122.0,84.16,122.0,84.16
123.0,89.25093632958801,123.0,85.44,123.0,76.256
124.0,100.0,124.0,84.16,124.0,84.16
125.0,100.0,125.0,84.672,125.0,84.672
126.0,100.0,126.0,85.056,126.0,85.056
127.0,100.0,127.0,84.672,127.0,84.672
128.0,100.0,128.0,84.16,128.0,84.16
129.0,100.0,129.0,84.672,129.0,84.672
130.0,100.0,130.0,84.16,130.0,84.16
131.0,100.0,131.0,85.568,131.0,85.568
132.0,100.0,132.0,84.16,132.0,84.16
133.0,99.39531368102796,133.0,84.672,133.0,84.16
134.0,100.0,134.0,84.16,134.0,84.16
135.0,100.0,135.0,84.672,135.0,84.672
136.0,100.0,136.0,85.056,136.0,85.056
137.0,100.0,137.0,84.672,137.0,84.672
138.0,100.0,138.0,84.16,138.0,84.16
139.0,100.0,139.0,84.672,139.0,84.672
140.0,99.09570459683496,140.0,84.928,140.0,84.16
141.0,100.0,141.0,85.568,141.0,85.568
142.0,100.0,142.0,84.16,142.0,84.16
143.0,100.0,143.0,84.672,143.0,84.672
144.0,100.0,144.0,84.16,144.0,84.16
145.0,100.0,145.0,84.672,145.0,84.672
146.0,100.0,146.0,85.056,146.0,85.056
147.0,100.0,147.0,84.672,147.0,84.672
148.0,100.0,148.0,84.16,148.0,84.16
149.0,100.0,149.0,84.672,149.0,84.672
150.0,100.0,150.0,84.16,150.0,84.16
151.0,89.36249073387695,151.0,86.336,151.0,77.152
152.0,100.0,152.0,84.16,152.0,84.16
153.0,100.0,153.0,84.672,153.0,84.672
154.0,100.0,154.0,84.16,154.0,84.16
155.0,100.0,155.0,84.672,155.0,84.672
156.0,100.0,156.0,85.056,156.0,85.056
157.0,100.0,157.0,84.672,157.0,84.672
158.0,100.0,158.0,84.16,158.0,84.16
159.0,100.0,159.0,84.672,159.0,84.672
160.0,100.0,160.0,84.16,160.0,84.16
161.0,100.0,161.0,85.568,161.0,85.568
162.0,100.0,162.0,84.16,162.0,84.16
163.0,100.0,163.0,84.672,163.0,84.672
164.0,100.0,164.0,84.16,164.0,84.16
165.0,100.0,165.0,84.672,165.0,84.672
166.0,100.0,166.0,85.056,166.0,85.056
167.0,100.0,167.0,84.672,167.0,84.672
168.0,100.0,168.0,84.16,168.0,84.16
169.0,100.0,169.0,84.672,169.0,84.672
170.0,100.0,170.0,84.16,170.0,84.16
171.0,99.47643979057592,171.0,85.568,171.0,85.12
172.0,100.0,172.0,84.16,172.0,84.16
173.0,100.0,173.0,84.672,173.0,84.672
174.0,100.0,174.0,84.16,174.0,84.16
175.0,99.10112359550561,175.0,85.44,175.0,84.672
176.0,89.29903057419835,176.0,85.824,176.0,76.64
177.0,100.0,177.0,84.672,177.0,84.672
178.0,99.09570459683496,178.0,84.928,178.0,84.16
179.0,100.0,179.0,84.672,179.0,84.672
180.0,100.0,180.0,84.16,180.0,84.16
