time,size
0.0,0.0
1.0,0.672
2.0,0.0
3.0,0.448
4.0,0.288
5.0,0.48
6.0,0.0
7.0,0.768
8.0,0.0
9.0,0.48
10.0,0.0
11.0,69.504
12.0,85.696
13.0,86.208
14.0,86.464
15.0,86.976
16.0,88.128
17.0,88.512
18.0,87.232
19.0,89.28
20.0,88.0
21.0,90.176
22.0,88.768
23.0,90.816
24.0,89.536
25.0,89.28
26.0,91.968
27.0,89.28
28.0,89.536
29.0,90.048
30.0,90.304
31.0,91.712
32.0,91.84
33.0,90.816
34.0,90.304
35.0,90.816
36.0,91.968
37.0,91.584
38.0,91.072
39.0,91.584
40.0,91.072
41.0,92.48
42.0,90.304
43.0,92.352
44.0,91.84
45.0,92.352
46.0,92.736
47.0,91.584
48.0,91.84
49.0,92.352
50.0,91.84
51.0,93.248
52.0,91.84
53.0,92.352
54.0,91.84
55.0,92.352
56.0,92.736
57.0,92.352
58.0,91.84
59.0,92.352
60.0,91.84
61.0,65.664
62.0,0.0
63.0,0.512
64.0,0.0
65.0,0.512
66.0,0.864
67.0,0.512
68.0,0.0
69.0,0.512
70.0,0.0
71.0,1.376
72.0,0.0
73.0,0.512
74.0,0.0
75.0,0.512
76.0,37.632
77.0,92.352
78.0,91.072
79.0,92.352
80.0,91.072
81.0,93.248
82.0,91.072
83.0,91.584
84.0,91.84
85.0,92.352
86.0,92.736
87.0,91.584
88.0,91.84
89.0,92.352
90.0,90.304
91.0,90.176
92.0,88.768
93.0,91.584
94.0,91.072
95.0,90.816
96.0,90.432
97.0,90.048
98.0,89.536
99.0,88.512
100.0,90.304
101.0,89.408
102.0,86.464
103.0,89.28
104.0,88.0
105.0,86.976
106.0,90.432
107.0,89.28
108.0,85.696
109.0,88.512
110.0,87.232
111.0,87.872
112.0,85.696
113.0,87.744
114.0,85.696
115.0,85.44
116.0,85.824
117.0,86.208
118.0,84.16
119.0,86.208
120.0,85.696
121.0,85.568
122.0,84.928
123.0,85.44
124.0,85.696
125.0,85.44
126.0,85.824
127.0,84.672
128.0,84.16
129.0,85.44
130.0,84.928
131.0,86.336
132.0,84.16
133.0,85.44
134.0,84.16
135.0,86.976
136.0,85.056
137.0,85.44
138.0,84.928
139.0,85.44
140.0,84.928
141.0,85.568
142.0,84.928
143.0,84.672
144.0,84.16
145.0,85.44
146.0,85.824
147.0,84.672
148.0,84.928
149.0,85.44
150.0,84.16
151.0,85.568
152.0,85.696
153.0,85.44
154.0,84.928
155.0,85.44
156.0,85.056
157.0,85.44
158.0,84.16
159.0,84.672
160.0,84.928
161.0,85.568
162.0,84.16
163.0,85.44
164.0,84.16
165.0,85.44
166.0,85.056
167.0,84.672
168.0,86.464
169.0,84.672
170.0,84.928
171.0,87.104
172.0,84.16
173.0,85.44
174.0,84.928
175.0,85.44
176.0,85.824
177.0,84.672
178.0,84.16
179.0,85.44
180.0,84.16
