0.0,0.0,0.0,0.0
1.0,42.85714285714285,0.672,0.288
2.0,0.0,0.0,0.0
3.0,100.0,0.512,0.512
4.0,100.0,0.288,0.288
5.0,100.0,0.512,0.512
6.0,0.0,0.416,0.0
7.0,100.0,0.8,0.8
8.0,0.0,0.0,0.0
9.0,100.0,0.512,0.512
10.0,0.0,0.0,0.0
11.0,97.10773680404915,44.256,42.976
12.0,89.18613413715147,84.928,75.744
13.0,57.549234135667405,87.744,50.496
14.0,77.86824574389341,86.464,67.328
15.0,58.13274981765135,87.744,51.008
16.0,58.31517792302107,88.128,51.392
17.0,19.097956307258634,90.816,17.344
18.0,68.13471502590673,86.464,58.912
19.0,58.13274981765135,87.744,51.008
20.0,47.81818181818181,88.0,42.08
21.0,28.747361013370863,90.944,26.144
22.0,46.99785561115082,89.536,42.08
23.0,38.27956989247312,89.28,34.176
24.0,18.48208011243851,91.072,16.832
25.0,9.748427672955975,91.584,8.928
26.0,9.638135003479471,91.968,8.864
27.0,0.5544005544005544,92.352,0.512
28.0,9.241040056219255,91.072,8.416
29.0,0.0,92.352,0.0
30.0,9.241040056219255,91.072,8.416
31.0,0.5490734385724091,93.248,0.512
32.0,9.241040056219255,91.072,8.416
33.0,0.0,92.352,0.0
34.0,0.0,91.84,0.0
35.0,0.0,92.352,0.0
36.0,9.638135003479471,91.968,8.864
37.0,0.0,8.128,0.0
38.0,0.0,7.68,0.0
39.0,0.0,8.192,0.0
40.0,0.0,7.68,0.0
41.0,7.975460122699387,5.216,0.416
42.0,0.0,0.0,0.0
43.0,0.0,0.512,0.0
44.0,0.0,0.0,0.0
45.0,0.0,0.512,0.0
46.0,0.0,0.416,0.0
47.0,0.0,0.96,0.0
48.0,0.0,0.0,0.0
49.0,0.0,0.512,0.0
50.0,0.0,0.0,0.0
51.0,0.0,0.896,0.0
52.0,0.0,0.0,0.0
53.0,100.0,0.512,0.512
54.0,0.0,0.0,0.0
55.0,100.0,0.448,0.448
56.0,0.0,0.384,0.0
57.0,0.0,0.448,0.0
58.0,0.0,0.0,0.0
59.0,0.0,0.448,0.0
60.0,0.0,0.0,0.0
61.0,0.0,0.448,0.0
62.0,0.0,0.0,0.0
63.0,0.0,0.448,0.0
64.0,0.0,0.0,0.0
65.0,0.0,0.448,0.0
66.0,0.0,0.0,0.0
67.0,100.0,0.448,0.448
