0.0,0.0,0.0,0.0
1.0,42.85714285714285,0.672,0.288
2.0,0.0,0.0,0.0
3.0,0.0,0.48,0.0
4.0,100.0,0.288,0.288
5.0,100.0,0.512,0.512
6.0,0.0,0.0,0.0
7.0,100.0,0.8,0.8
8.0,0.0,0.0,0.0
9.0,100.0,0.512,0.512
10.0,0.0,0.0,0.0
11.0,66.51108518086347,27.424,18.24
12.0,78.5660941000747,85.696,67.328
13.0,77.99852832965416,86.976,67.84
14.0,89.18613413715147,84.928,75.744
15.0,77.31582786287382,87.744,67.84
16.0,77.9823269513991,86.912,67.776
17.0,48.38129496402878,88.96,43.04
18.0,28.19871336669049,89.536,25.248
19.0,68.32229580573951,86.976,59.424
20.0,47.81818181818181,88.0,42.08
21.0,48.22569198012775,90.176,43.488
22.0,18.6392629340893,90.304,16.832
23.0,9.189378057302585,91.584,8.416
24.0,28.19871336669049,89.536,25.248
25.0,28.606965174129357,90.048,25.76
26.0,10.125260960334028,91.968,9.312
27.0,9.667359667359667,92.352,8.928
28.0,9.241040056219255,91.072,8.416
29.0,9.189378057302585,91.584,8.416
30.0,0.0,91.84,0.0
31.0,0.4804392587508579,93.248,0.448
32.0,0.0,91.84,0.0
33.0,0.5544005544005544,92.352,0.512
34.0,0.0,91.84,0.0
35.0,0.5544005544005544,92.352,0.512
36.0,0.4830917874396135,92.736,0.448
37.0,0.0,92.352,0.0
38.0,0.0,91.84,0.0
39.0,0.5544005544005544,92.352,0.512
40.0,0.0,91.84,0.0
41.0,0.0,19.776,0.0
42.0,0.0,0.0,0.0
43.0,0.0,73.984,0.0
44.0,0.0,91.84,0.0
45.0,0.0,92.352,0.0
46.0,0.0,92.736,0.0
47.0,0.0,92.352,0.0
48.0,0.0,91.84,0.0
49.0,0.0,92.352,0.0
50.0,0.0,91.84,0.0
51.0,0.0,93.248,0.0
52.0,0.0,91.84,0.0
53.0,0.0,92.352,0.0
54.0,0.0,91.84,0.0
55.0,0.0,8.128,0.0
56.0,0.0,3.168,0.0
57.0,0.0,0.448,0.0
58.0,0.0,0.0,0.0
59.0,0.0,0.448,0.0
60.0,0.0,0.0,0.0
61.0,0.0,1.312,0.0
62.0,0.0,0.0,0.0
63.0,0.0,0.512,0.0
64.0,0.0,0.0,0.0
65.0,0.0,0.512,0.0
66.0,0.0,0.864,0.0
67.0,100.0,0.512,0.512
