0.0,0.0,0.0,0.0
1.0,200.0,0.672,1.344
2.0,0.0,0.0,0.0
3.0,193.33333333333337,0.48,0.928
4.0,200.0,0.288,0.576
5.0,193.33333333333337,0.48,0.928
6.0,100.0,26.112,26.112
7.0,99.96267263904443,85.728,85.696
8.0,100.0,84.16,84.16
9.0,98.21826280623608,86.208,84.672
10.0,98.20761762509335,85.696,84.16
11.0,99.62935507783544,86.336,86.016
12.0,98.20761762509335,85.696,84.16
13.0,99.62546816479401,85.44,85.12
14.0,98.20761762509335,85.696,84.16
15.0,98.73793615441723,86.208,85.12
16.0,97.36263736263736,87.36,85.056
17.0,94.5273631840796,90.048,85.12
18.0,97.33530717986676,86.464,84.16
19.0,96.49890590809628,87.744,84.672
20.0,92.41040056219254,91.072,84.16
21.0,94.58128078817735,90.944,86.016
22.0,95.63636363636363,88.0,84.16
23.0,94.02985074626865,90.048,84.672
24.0,94.80894015861571,88.768,84.16
25.0,96.16775126536515,88.512,85.12
26.0,91.23533471359558,92.736,84.608
27.0,92.16909216909217,92.352,85.12
28.0,92.41040056219254,91.072,84.16
29.0,91.68399168399168,92.352,84.672
30.0,93.19631467044648,90.304,84.16
31.0,92.52595155709342,92.48,85.568
32.0,91.6376306620209,91.84,84.16
33.0,91.68399168399168,92.352,84.672
34.0,91.6376306620209,91.84,84.16
35.0,91.68399168399168,92.352,84.672
36.0,91.71842650103518,92.736,85.056
37.0,92.16909216909217,92.352,85.12
38.0,91.6376306620209,91.84,84.16
39.0,91.68399168399168,92.352,84.672
40.0,91.6376306620209,91.84,84.16
41.0,91.76389842141386,93.248,85.568
42.0,91.6376306620209,91.84,84.16
43.0,91.68399168399168,92.352,84.672
44.0,91.6376306620209,91.84,84.16
45.0,91.12959112959112,92.352,84.16
46.0,91.71842650103518,92.736,85.056
47.0,91.68399168399168,92.352,84.672
48.0,91.6376306620209,91.84,84.16
49.0,92.09979209979208,92.352,85.056
50.0,91.6376306620209,91.84,84.16
51.0,91.88092016238161,47.296,43.456
52.0,0.0,0.0,0.0
53.0,100.0,0.512,0.512
54.0,0.0,0.0,0.0
55.0,100.0,0.48,0.48
56.0,100.0,0.864,0.864
57.0,100.0,0.48,0.48
58.0,0.0,0.0,0.0
59.0,100.0,0.48,0.48
60.0,0.0,0.0,0.0
61.0,100.0,1.312,1.312
62.0,0.0,0.0,0.0
63.0,100.0,0.48,0.48
64.0,0.0,0.0,0.0
65.0,100.0,0.48,0.48
66.0,100.0,0.832,0.832
67.0,100.0,0.48,0.48
68.0,0.0,0.0,0.0
69.0,180.0,0.48,0.864
70.0,0.0,0.0,0.0
71.0,100.0,0.928,0.928
72.0,0.0,0.0,0.0
73.0,100.0,0.48,0.48
74.0,0.0,0.0,0.0
75.0,193.33333333333337,0.48,0.928
76.0,100.0,0.448,0.448
77.0,193.33333333333337,0.48,0.928
78.0,0.0,0.0,0.0
79.0,100.0,0.512,0.512
80.0,0.0,0.0,0.0
81.0,100.0,1.376,1.376
82.0,0.0,0.0,0.0
83.0,187.5,0.512,0.96
84.0,0.0,0.0,0.0
85.0,193.33333333333337,0.48,0.928
86.0,92.38095238095238,10.08,9.312
87.0,92.16909216909217,92.352,85.12
88.0,93.19631467044648,90.304,84.16
89.0,92.16909216909217,92.352,85.12
90.0,91.6376306620209,91.84,84.16
91.0,92.24433768016472,93.248,86.016
92.0,93.19631467044648,90.304,84.16
93.0,92.45283018867923,91.584,84.672
94.0,93.19631467044648,90.304,84.16
95.0,92.16909216909217,92.352,85.12
96.0,92.48434237995824,91.968,85.056
97.0,92.16909216909217,92.352,85.12
98.0,93.19631467044648,90.304,84.16
99.0,95.3405017921147,89.28,85.12
100.0,94.80894015861571,88.768,84.16
101.0,94.58128078817735,90.944,86.016
102.0,95.63636363636363,88.0,84.16
103.0,92.94199860237596,91.584,85.12
104.0,97.33530717986676,86.464,84.16
105.0,96.16775126536515,88.512,85.12
106.0,96.51416122004358,88.128,85.056
107.0,92.16909216909217,92.352,85.12
108.0,91.6376306620209,91.84,84.16
109.0,98.73793615441723,86.208,85.12
110.0,99.09570459683496,84.928,84.16
111.0,98.2365907421014,87.104,85.568
112.0,100.0,84.16,84.16
113.0,100.0,84.672,84.672
114.0,100.0,84.16,84.16
115.0,100.0,84.672,84.672
116.0,100.0,85.056,85.056
117.0,98.73793615441723,86.208,85.12
118.0,100.0,84.16,84.16
119.0,100.52910052910053,84.672,85.12
120.0,99.09570459683496,84.928,84.16
121.0,100.5235602094241,85.568,86.016
122.0,100.0,84.16,84.16
123.0,100.52910052910053,84.672,85.12
124.0,100.0,84.16,84.16
125.0,100.52910052910053,84.672,85.12
126.0,100.0,85.056,85.056
127.0,100.0,84.672,84.672
128.0,100.0,84.16,84.16
129.0,99.10112359550561,85.44,84.672
130.0,100.0,84.16,84.16
131.0,100.5235602094241,85.568,86.016
132.0,100.0,84.16,84.16
133.0,100.52910052910053,84.672,85.12
134.0,99.09570459683496,84.928,84.16
135.0,100.52910052910053,84.672,85.12
136.0,100.0,85.056,85.056
137.0,100.52910052910053,84.672,85.12
138.0,100.0,84.16,84.16
139.0,100.52910052910053,84.672,85.12
140.0,100.0,84.16,84.16
141.0,100.5235602094241,85.568,86.016
142.0,100.0,84.16,84.16
143.0,100.52910052910053,84.672,85.12
144.0,100.0,84.16,84.16
145.0,100.52910052910053,84.672,85.12
146.0,100.0,85.056,85.056
147.0,100.52910052910053,84.672,85.12
148.0,100.0,84.16,84.16
149.0,100.52910052910053,84.672,85.12
150.0,100.0,84.16,84.16
151.0,100.5235602094241,85.568,86.016
152.0,100.0,84.16,84.16
153.0,100.52910052910053,84.672,85.12
154.0,100.0,84.16,84.16
155.0,100.52910052910053,84.672,85.12
156.0,100.0,85.056,85.056
157.0,100.52910052910053,84.672,85.12
158.0,100.0,84.16,84.16
159.0,99.39531368102796,84.672,84.16
160.0,100.0,84.16,84.16
161.0,100.5235602094241,85.568,86.016
162.0,100.0,84.16,84.16
163.0,100.52910052910053,84.672,85.12
164.0,100.0,84.16,84.16
165.0,100.52910052910053,84.672,85.12
166.0,100.0,85.056,85.056
167.0,100.52910052910053,84.672,85.12
168.0,100.0,84.16,84.16
169.0,100.52910052910053,84.672,85.12
170.0,100.0,84.16,84.16
171.0,100.5235602094241,85.568,86.016
172.0,100.0,84.16,84.16
173.0,100.52910052910053,84.672,85.12
174.0,100.0,84.16,84.16
175.0,100.52910052910053,84.672,85.12
176.0,100.0,85.056,85.056
177.0,100.52910052910053,84.672,85.12
178.0,100.0,84.16,84.16
179.0,100.52910052910053,84.672,85.12
180.0,100.0,84.16,84.16
