time,size
0.0,0.0
1.0,0.672
2.0,0.0
3.0,0.48
4.0,0.288
5.0,0.48
6.0,0.0
7.0,0.768
8.0,0.0
9.0,0.512
10.0,0.0
11.0,26.656
12.0,84.16
13.0,84.672
14.0,84.16
15.0,84.672
16.0,85.056
17.0,85.44
18.0,84.16
19.0,84.672
20.0,84.928
21.0,86.336
22.0,84.16
23.0,84.672
24.0,85.696
25.0,84.672
26.0,85.824
27.0,84.672
28.0,84.16
29.0,85.44
30.0,84.16
31.0,86.336
32.0,84.16
33.0,85.44
34.0,85.696
35.0,85.44
36.0,86.592
37.0,85.44
38.0,85.696
39.0,85.44
40.0,85.696
41.0,90.176
42.0,86.464
43.0,84.672
44.0,85.696
45.0,85.44
46.0,85.824
47.0,86.208
48.0,84.928
49.0,88.512
50.0,89.536
51.0,88.64
52.0,88.0
53.0,86.976
54.0,88.768
55.0,86.976
56.0,88.128
57.0,87.744
58.0,85.696
59.0,86.976
60.0,87.232
61.0,90.176
62.0,87.232
63.0,88.512
64.0,86.464
65.0,88.512
66.0,88.128
67.0,86.976
68.0,88.0
69.0,91.584
70.0,91.84
71.0,87.872
72.0,85.696
73.0,86.208
74.0,85.696
75.0,86.976
76.0,89.664
77.0,86.208
78.0,84.928
79.0,87.744
80.0,86.464
81.0,87.104
82.0,86.464
83.0,87.744
84.0,85.696
85.0,87.744
86.0,87.36
87.0,84.672
88.0,84.928
89.0,84.672
90.0,84.928
91.0,86.336
92.0,85.696
93.0,85.44
94.0,84.16
95.0,84.672
96.0,85.056
97.0,85.44
98.0,85.696
99.0,85.44
100.0,84.928
101.0,86.336
102.0,84.16
103.0,84.672
104.0,84.16
105.0,85.44
106.0,85.824
107.0,84.672
108.0,84.16
109.0,85.44
110.0,84.928
111.0,85.568
112.0,84.928
113.0,84.672
114.0,84.16
115.0,84.672
116.0,85.056
117.0,84.672
118.0,84.16
119.0,84.672
120.0,84.16
121.0,86.336
122.0,84.16
123.0,84.672
124.0,84.16
125.0,84.672
126.0,85.056
127.0,84.672
128.0,84.16
129.0,84.672
130.0,84.16
131.0,85.568
132.0,84.16
133.0,84.672
134.0,84.16
135.0,84.672
136.0,84.608
137.0,84.672
138.0,84.16
139.0,84.672
140.0,84.16
141.0,85.568
142.0,84.16
143.0,84.672
144.0,84.16
145.0,84.672
146.0,85.056
147.0,85.44
148.0,84.16
149.0,84.672
150.0,84.16
151.0,85.568
152.0,84.16
153.0,84.672
154.0,84.16
155.0,84.672
156.0,85.056
157.0,84.672
158.0,84.16
159.0,85.44
160.0,84.16
161.0,86.336
162.0,84.16
163.0,84.672
164.0,84.16
165.0,84.672
166.0,85.056
167.0,84.672
168.0,84.16
169.0,84.672
170.0,84.16
171.0,85.568
172.0,84.928
173.0,84.672
174.0,84.16
175.0,84.672
176.0,85.056
177.0,84.672
178.0,84.16
179.0,17.344
180.0,0.0
